1672534800,Rain
1676034000,Clear
1676037600,Clear
1676041200,Clear
1676044800,Clear
1676048400,Clear
1676052000,Clear
1676055600,Clear
1676059200,Clouds
1676062800,Clouds
1676066400,Clouds
1676070000,Clouds
1676073600,Clouds
1676077200,Clouds
1676077200,Clouds
1676080800,Clouds
1676084400,Clouds
1676088000,Clouds
1676091600,Clouds
1676095200,Clouds
1676098800,Clear
1676102400,Clear
1676106000,Clear
1676109600,Clear
1676113200,Clear
1676116800,Clear
1676120400,Clouds
1676124000,Clouds
1676127600,Clouds
1676131200,Clouds
1676134800,Clouds
1676138400,Clouds
1676142000,Clouds
1676145600,Clouds
1676149200,Clouds
1676152800,Clouds
1676156400,Clouds
1676160000,Clouds
1676163600,Clouds
1676163600,Clouds
1676167200,Clouds
1676170800,Clouds
1676174400,Clouds
1676178000,Clouds
1676181600,Clouds
1676185200,Clouds
1676188800,Clouds
1676192400,Clouds
1676196000,Clouds
1676199600,Clouds
1676203200,Clouds
1676206800,Clouds
1676210400,Clouds
1676214000,Clouds
1676217600,Clouds
1676221200,Clouds
1676224800,Clouds
1676228400,Clouds
1676232000,Clouds
1676235600,Clouds
1676239200,Clouds
1676242800,Clouds
1676246400,Clouds
1676250000,Clouds
1676250000,Clouds
1676253600,Clouds
1676257200,Clouds
1676260800,Clouds
1676264400,Clouds
1676268000,Clouds
1676271600,Clouds
1676275200,Clouds
1676278800,Clouds
1676282400,Clouds
1676286000,Clouds
1676289600,Clouds
1676293200,Clouds
1676296800,Clouds
1676300400,Clouds
1676304000,Clouds
1676307600,Clouds
1676311200,Clouds
1676314800,Clouds
1676318400,Clouds
1676322000,Clouds
1676325600,Clouds
1676329200,Clouds
1676332800,Clouds
1676336400,Clouds
1676336400,Clouds
1676340000,Clouds
1676343600,Clouds
1676347200,Clouds
1676350800,Clouds
1676354400,Clouds
1676358000,Clouds
1676361600,Clouds
1676365200,Clouds
1676368800,Clouds
1676372400,Clouds
1676376000,Clouds
1676379600,Clouds
1676383200,Clouds
1676386800,Clouds
1676390400,Clouds
1676394000,Clouds
1676397600,Clouds
1676401200,Clouds
1676404800,Clouds
1676408400,Clouds
1676412000,Clouds
1676415600,Clouds
1676419200,Clouds
1676422800,Clouds
1676422800,Clouds
1676426400,Clouds
1676430000,Clouds
1676433600,Clouds
1676437200,Clouds
1676440800,Clouds
1676444400,Clouds
1676448000,Clouds
1676451600,Clouds
1676455200,Clouds
1676458800,Clouds
1676462400,Clouds
1676466000,Clouds
1676469600,Clouds
1676473200,Clouds
1676476800,Clouds
1676480400,Clouds
1676484000,Clouds
1676487600,Clear
1676491200,Clear
1676494800,Clouds
1676498400,Clouds
1676502000,Clouds
1676505600,Clouds
1676509200,Clear
1676509200,Clear
1676512800,Clear
1676516400,Clear
1676520000,Clear
1676523600,Clouds
1676527200,Clouds
1676530800,Clouds
1676534400,Clouds
1676538000,Clouds
1676541600,Clouds
1676545200,Clouds
1676548800,Clouds
1676552400,Clouds
1676556000,Clear
1676559600,Clear
1676563200,Clear
1676566800,Clear
1676570400,Clear
1676574000,Clear
1676577600,Clear
1676581200,Clear
1676584800,Clear
1676588400,Clear
1676592000,Clear
1676595600,Clouds
1676595600,Clouds
1676599200,Clear
1676602800,Clear
1676606400,Clear
1676610000,Clear
1676613600,Clear
1676617200,Clear
1676620800,Clear
1676624400,Clear
1676628000,Clear
1676631600,Clear
1676635200,Clear
1676638800,Clear
1676642400,Clear
1676646000,Clear
1676649600,Clear
1676653200,Clear
1676656800,Clear
1676660400,Clear
1676664000,Clear
1676667600,Clear
1676671200,Clear
1676674800,Clear
1676678400,Clear
1676682000,Clear
1676682000,Clear
1676685600,Clear
1676689200,Clear
1676692800,Clear
1676696400,Clear
1676700000,Clear
1676703600,Clouds
1676707200,Clouds
1676710800,Clouds
1676714400,Clouds
1676718000,Clouds
1676721600,Clouds
1676725200,Clouds
1676728800,Clouds
1676732400,Clouds
1676736000,Clouds
1676739600,Clouds
1676743200,Clouds
1676746800,Clouds
1676750400,Clouds
1676754000,Clouds
1676757600,Clouds
1676761200,Clouds
1676764800,Clouds
1676768400,Clouds
1676768400,Clouds
1676772000,Clouds
1676775600,Clouds
1676779200,Clouds
1676782800,Clouds
1676786400,Clouds
1676790000,Clouds
1676793600,Clouds
1676797200,Clouds
1676800800,Clouds
1676804400,Clouds
1676808000,Clouds
1676811600,Rain
1676815200,Clouds
1676818800,Clouds
1676822400,Clouds
1676826000,Clouds
1676829600,Clouds
1676833200,Clouds
1676836800,Clouds
1676840400,Clouds
1676844000,Clouds
1676847600,Clouds
1676851200,Clouds
1676854800,Clouds
1676854800,Clouds
1676858400,Clouds
1676862000,Clouds
1676865600,Clouds
1676869200,Clouds
1676872800,Clouds
1676876400,Clouds
1676880000,Clouds
1676883600,Clouds
1676887200,Clouds
1676890800,Clouds
1676894400,Clouds
1676898000,Clouds
1676901600,Clouds
1676905200,Clouds
1676908800,Rain
1676912400,Clouds
1676916000,Clouds
1676919600,Rain
1676923200,Rain
1676926800,Clouds
1676930400,Clouds
1676934000,Clouds
1676937600,Clouds
1676941200,Clouds
1676941200,Clouds
1676944800,Clouds
1676948400,Clouds
1676952000,Clouds
1676955600,Clouds
1676959200,Clouds
1676962800,Clouds
1676966400,Clouds
1676970000,Clouds
1676973600,Clouds
1676977200,Clouds
1676980800,Clouds
1676984400,Clouds
1676988000,Clouds
1676991600,Clouds
1676995200,Clouds
1676998800,Clouds
1677002400,Clouds
1677006000,Clouds
1677009600,Clouds
1677013200,Clouds
1677016800,Clouds
1677020400,Clouds
1677024000,Clouds
1677027600,Clouds
1677027600,Clouds
1677031200,Clouds
1677034800,Clouds
1677038400,Clouds
1677042000,Clouds
1677045600,Clouds
1677049200,Clouds
1677052800,Clouds
1677056400,Clouds
1677060000,Clouds
1677063600,Clouds
1677067200,Clouds
1677070800,Clouds
1677074400,Clouds
1677078000,Clouds
1677081600,Clouds
1677085200,Clouds
1677088800,Clouds
1677092400,Clouds
1677096000,Clouds
1677099600,Clouds
1677103200,Clouds
1677106800,Clouds
1677110400,Clouds
1677114000,Clouds
1677114000,Clouds
1677117600,Clouds
1677121200,Clouds
1677124800,Clouds
1677128400,Clouds
1677132000,Clouds
1677135600,Clear
1677139200,Clear
1677142800,Clear
1677146400,Clear
1677150000,Clear
1677153600,Clear
1677157200,Clear
1677160800,Clouds
1677164400,Clouds
1677168000,Clouds
1677171600,Clouds
1677175200,Clouds
1677178800,Clear
1677182400,Clear
1677186000,Clear
1677189600,Clear
1677193200,Clear
1677196800,Clear
1677200400,Clear
1677200400,Clear
1677204000,Clear
1677207600,Clear
1677211200,Clear
1677214800,Clear
1677218400,Clear
1677222000,Clear
1677225600,Clear
1677229200,Clear
1677232800,Clear
1677236400,Clear
1677240000,Clear
1677243600,Clear
1677247200,Clear
1677250800,Clear
1677254400,Clear
1677258000,Clear
1677261600,Clear
1677265200,Clouds
1677268800,Clouds
1677272400,Clouds
1677276000,Clouds
1677279600,Clouds
1677283200,Clear
1677286800,Clear
1677286800,Clear
1677290400,Clear
1677294000,Clear
1677297600,Clear
1677301200,Clear
1677304800,Clouds
1677308400,Clouds
1677312000,Clouds
1677315600,Rain
1677319200,Clouds
1677322800,Clouds
1677326400,Clouds
1677330000,Clouds
1677333600,Clouds
1677337200,Rain
1677340800,Rain
1677344400,Rain
1677348000,Clouds
1677351600,Clouds
1677355200,Clouds
1677358800,Clouds
1677362400,Clouds
1677366000,Clouds
1677369600,Clouds
1677373200,Clouds
1677373200,Clouds
1677376800,Clouds
1677380400,Clouds
1677384000,Clouds
1677387600,Clouds
1677391200,Clouds
1677394800,Clouds
1677398400,Clouds
1677402000,Clouds
1677405600,Clouds
1677409200,Clouds
1677412800,Clouds
1677416400,Clear
1677420000,Clear
1677423600,Clouds
1677427200,Clear
1677430800,Clear
1677434400,Clear
1677438000,Clear
1677441600,Clear
1677445200,Clear
1677448800,Clear
1677452400,Clear
1677456000,Clear
1677459600,Clear
1677459600,Clear
1677463200,Clear
1677466800,Clear
1677470400,Clear
1677474000,Clear
1677477600,Clear
1677481200,Clouds
1677484800,Clouds
1677488400,Clouds
1677492000,Clouds
1677495600,Clouds
1677499200,Clouds
1677502800,Clear
1677506400,Clear
1677510000,Clear
1677513600,Clear
1677517200,Clear
1677520800,Clear
1677524400,Clear
1677528000,Clouds
1677531600,Clouds
1677535200,Clouds
1677538800,Clouds
1677542400,Clouds
1677546000,Clouds
1677546000,Clouds
1677549600,Clouds
1677553200,Clouds
1677556800,Clouds
1677560400,Clouds
1677564000,Clouds
1677567600,Clouds
1677571200,Clouds
1677574800,Clouds
1677578400,Clouds
1677582000,Clouds
1677585600,Clouds
1677589200,Clear
1677592800,Clear
1677596400,Clear
1677600000,Clear
1677603600,Clear
1677607200,Clear
1677610800,Clear
1677614400,Clear
1677618000,Clear
1677621600,Clear
1677625200,Clear
1677628800,Clear
1677632400,Clear
1677632400,Clear
1677636000,Clear
1677639600,Clear
1677643200,Clear
1677646800,Clear
1677650400,Clear
1677654000,Clear
1677657600,Clear
1677661200,Clear
1677664800,Clear
1677668400,Clear
1677672000,Clear
1677675600,Clear
1677679200,Clear
1677682800,Clear
1677686400,Clear
1677690000,Clear
1677693600,Clear
1677697200,Clear
1677700800,Clear
1677704400,Clear
1677708000,Clouds
1677711600,Clouds
1677715200,Clouds
1677718800,Clear
1677718800,Clear
1677722400,Clear
1677726000,Clear
1677729600,Clear
1677733200,Clear
1677736800,Clear
1677740400,Clear
1677744000,Clear
1677747600,Clear
1677751200,Clear
1677754800,Clear
1677758400,Clear
1677762000,Clear
1677765600,Clear
1677769200,Clouds
1677772800,Clouds
1677776400,Clouds
1677780000,Clouds
1677783600,Clouds
1677787200,Clouds
1677790800,Clouds
1677794400,Clouds
1677798000,Clouds
1677801600,Clouds
1677805200,Clouds
1677805200,Clouds
1677808800,Clouds
1677812400,Clouds
1677816000,Clouds
1677819600,Clouds
1677823200,Clouds
1677826800,Clouds
1677830400,Clouds
1677834000,Clouds
1677837600,Clouds
1677841200,Clouds
1677844800,Clouds
1677848400,Clouds
1677852000,Clouds
1677855600,Clouds
1677859200,Clouds
1677862800,Clouds
1677866400,Clouds
1677870000,Clouds
1677873600,Clouds
1677877200,Clouds
1677880800,Clouds
1677884400,Clouds
1677888000,Clouds
1677891600,Clouds
1677891600,Clouds
1677895200,Clouds
1677898800,Clouds
1677902400,Clouds
1677906000,Clouds
1677909600,Clouds
1677913200,Clouds
1677916800,Clouds
1677920400,Clouds
1677924000,Clouds
1677927600,Clouds
1677931200,Clear
1677934800,Clear
1677938400,Clear
1677942000,Clear
1677945600,Clear
1677949200,Clear
1677952800,Clouds
1677956400,Clouds
1677960000,Clouds
1677963600,Clouds
1677967200,Clouds
1677970800,Clouds
1677974400,Clouds
1677978000,Clouds
1677978000,Clouds
1677981600,Rain
1677985200,Rain
1677988800,Clouds
1677992400,Rain
1677996000,Rain
1677999600,Clouds
1678003200,Rain
1678006800,Clouds
1678010400,Rain
1678014000,Clouds
1678017600,Clouds
1678021200,Clouds
1678024800,Rain
1678028400,Rain
1678032000,Clouds
1678035600,Clouds
1678039200,Clouds
1678042800,Clouds
1678046400,Clouds
1678050000,Clouds
1678053600,Clouds
1678057200,Clouds
1678060800,Clouds
1678064400,Clouds
1678064400,Clouds
1678068000,Clouds
1678071600,Clouds
1678075200,Clouds
1678078800,Clouds
1678082400,Clouds
1678086000,Clouds
1678089600,Clouds
1678093200,Clouds
1678096800,Clouds
1678100400,Clouds
1678104000,Clouds
1678107600,Clouds
1678111200,Clouds
1678114800,Clouds
1678118400,Clouds
1678122000,Clouds
1678125600,Clouds
1678129200,Clouds
1678132800,Rain
1678136400,Clouds
1678140000,Clouds
1678143600,Clouds
1678147200,Clouds
1678150800,Clouds
1678150800,Clouds
1678154400,Clouds
1678158000,Clouds
1678161600,Clouds
1678165200,Clouds
1678168800,Clouds
1678172400,Clouds
1678176000,Clouds
1678179600,Clouds
1678183200,Clouds
1678186800,Clouds
1678190400,Clouds
1678194000,Clouds
1678197600,Clouds
1678201200,Clouds
1678204800,Clouds
1678208400,Clouds
1678212000,Clouds
1678215600,Clouds
1678219200,Clouds
1678222800,Clouds
1678226400,Clouds
1678230000,Clouds
1678233600,Clouds
1678237200,Clouds
1678237200,Clouds
1678240800,Clouds
1678244400,Clouds
1678248000,Clouds
1678251600,Clouds
1678255200,Clouds
1678258800,Clouds
1678262400,Clouds
1678266000,Clouds
1678269600,Clouds
1678273200,Clouds
1678276800,Clouds
1678280400,Clouds
1678284000,Clouds
1678287600,Clouds
1678291200,Clouds
1678294800,Clouds
1678298400,Clouds
1678302000,Clouds
1678305600,Clouds
1678309200,Clouds
1678312800,Clouds
1678316400,Clouds
1678320000,Clouds
1678323600,Clouds
1678323600,Clouds
1678327200,Clouds
1678330800,Clouds
1678334400,Clouds
1678338000,Clouds
1678341600,Clouds
1678345200,Clouds
1678348800,Clouds
1678352400,Clouds
1678356000,Clouds
1678359600,Clouds
1678363200,Clouds
1678366800,Clouds
1678370400,Clouds
1678374000,Clouds
1678377600,Clouds
1678381200,Clouds
1678384800,Clouds
1678388400,Clouds
1678392000,Clouds
1678395600,Clouds
1678399200,Clouds
1678402800,Clouds
1678406400,Clouds
1678410000,Clouds
1678410000,Clouds
1678413600,Clouds
1678417200,Clouds
1678420800,Clouds
1678424400,Clouds
1678428000,Clouds
1678431600,Clouds
1678435200,Clouds
1678438800,Clouds
1678442400,Clouds
1678446000,Clouds
1678449600,Clouds
1678453200,Clouds
1678456800,Clouds
1678460400,Clouds
1678464000,Clouds
1678467600,Clouds
1678471200,Clouds
1678474800,Clouds
1678478400,Clouds
1678482000,Clouds
1678485600,Clouds
1678489200,Clouds
1678492800,Clouds
1678496400,Clouds
1678496400,Clouds
1678500000,Clouds
1678503600,Clouds
1678507200,Clouds
1678510800,Clouds
1678514400,Clouds
1678518000,Clouds
1678521600,Clouds
1678525200,Clouds
1678528800,Clouds
1678532400,Clouds
1678536000,Clouds
1678539600,Clouds
1678543200,Clouds
1678546800,Clouds
1678550400,Clouds
1678554000,Clouds
1678557600,Clouds
1678561200,Clouds
1678564800,Clouds
1678568400,Clouds
1678572000,Clouds
1678575600,Clouds
1678579200,Clouds
1678582800,Clouds
1678582800,Clouds
1678586400,Clouds
1678590000,Clouds
1678593600,Clouds
1678597200,Clouds
1678600800,Clouds
1678604400,Clouds
1678608000,Clouds
1678611600,Clouds
1678615200,Clouds
1678618800,Clouds
1678622400,Clouds
1678626000,Clouds
1678629600,Clouds
1678633200,Clouds
1678636800,Clouds
1678640400,Clouds
1678644000,Clouds
1678647600,Clouds
1678651200,Clouds
1678654800,Clouds
1678658400,Clouds
1678662000,Clouds
1678665600,Clouds
1678669200,Clouds
1678669200,Clouds
1678672800,Clouds
1678676400,Clouds
1678680000,Clouds
1678683600,Clouds
1678687200,Clouds
1678690800,Clouds
1678694400,Clouds
1678698000,Clouds
1678701600,Clouds
1678705200,Clouds
1678708800,Clouds
1678712400,Clear
1678716000,Clear
1678719600,Clear
1678723200,Clear
1678726800,Clear
1678730400,Clear
1678734000,Clear
1678737600,Clear
1678741200,Clear
1678744800,Clear
1678748400,Clear
1678752000,Clouds
1678755600,Clouds
1678755600,Clouds
1678759200,Clouds
1678762800,Clouds
1678766400,Clouds
1678770000,Clouds
1678773600,Clouds
1678777200,Clouds
1678780800,Clouds
1678784400,Clouds
1678788000,Clouds
1678791600,Clouds
1678795200,Clouds
1678798800,Clouds
1678802400,Clouds
1678806000,Clouds
1678809600,Clouds
1678813200,Clouds
1678816800,Clouds
1678820400,Clouds
1678824000,Clouds
1678827600,Clouds
1678831200,Clouds
1678834800,Clouds
1678838400,Clouds
1678842000,Clear
1678842000,Clear
1678845600,Clear
1678849200,Clear
1678852800,Clear
1678856400,Clear
1678860000,Clear
1678863600,Clouds
1678867200,Clouds
1678870800,Clouds
1678874400,Clouds
1678878000,Clouds
1678881600,Clouds
1678885200,Clear
1678888800,Clear
1678892400,Clear
1678896000,Clear
1678899600,Clear
1678903200,Clear
1678906800,Clear
1678910400,Clear
1678914000,Clouds
1678917600,Clouds
1678921200,Clouds
1678924800,Clouds
1678928400,Clouds
1678928400,Clouds
1678932000,Clouds
1678935600,Clouds
1678939200,Clouds
1678942800,Clouds
1678946400,Clouds
1678950000,Clouds
1678953600,Clouds
1678957200,Clouds
1678960800,Clouds
1678964400,Clouds
1678968000,Clouds
1678971600,Clouds
1678975200,Clouds
1678978800,Clouds
1678982400,Clouds
1678986000,Clouds
1678989600,Clouds
1678993200,Rain
1678996800,Clouds
1679000400,Clouds
1679004000,Clouds
1679007600,Clouds
1679011200,Clouds
1679014800,Clouds
1679014800,Clouds
1679018400,Clouds
1679022000,Clouds
1679025600,Clouds
1679029200,Clouds
1679032800,Clouds
1679036400,Clouds
1679040000,Clouds
1679043600,Rain
1679047200,Clouds
1679050800,Clouds
1679054400,Clouds
1679058000,Clouds
1679061600,Clouds
1679065200,Clouds
1679068800,Clouds
1679072400,Clouds
1679076000,Clouds
1679079600,Clouds
1679083200,Clouds
1679086800,Clouds
1679090400,Clouds
1679094000,Clouds
1679097600,Clouds
1679101200,Clouds
1679101200,Clouds
1679104800,Clouds
1679108400,Clouds
1679112000,Clouds
1679115600,Clouds
1679119200,Clouds
1679122800,Clouds
1679126400,Clouds
1679130000,Clouds
1679133600,Clouds
1679137200,Clouds
1679140800,Clouds
1679144400,Clouds
1679148000,Clouds
1679151600,Clouds
1679155200,Clouds
1679158800,Clouds
1679162400,Clouds
1679166000,Clouds
1679169600,Clouds
1679173200,Clouds
1679176800,Clouds
1679180400,Clouds
1679184000,Clouds
1679187600,Clouds
1679187600,Clouds
1679191200,Clouds
1679194800,Clouds
1679198400,Clouds
1679202000,Clouds
1679205600,Clouds
1679209200,Clouds
1679212800,Clouds
1679216400,Clouds
1679220000,Clouds
1679223600,Clouds
1679227200,Clouds
1679230800,Clouds
1679234400,Clouds
1679238000,Clouds
1679241600,Clouds
1679245200,Clouds
1679248800,Clouds
1679252400,Clouds
1679256000,Clouds
1679259600,Clouds
1679263200,Clouds
1679266800,Clouds
1679270400,Clouds
1679274000,Clouds
1679274000,Clouds
1679277600,Clouds
1679281200,Clouds
1679284800,Clouds
1679288400,Clouds
1679292000,Clouds
1679295600,Clouds
1679299200,Clouds
1679302800,Clouds
1679306400,Clouds
1679310000,Clouds
1679313600,Clouds
1679317200,Clouds
1679320800,Clouds
1679324400,Clouds
1679328000,Clouds
1679331600,Clouds
1679335200,Clouds
1679338800,Clouds
1679342400,Clouds
1679346000,Clouds
1679349600,Clouds
1679353200,Clouds
1679356800,Clouds
1679360400,Clouds
1679360400,Clouds
1679364000,Clouds
1679367600,Clouds
1679371200,Clouds
1679374800,Clouds
1679378400,Clouds
1679382000,Clear
1679385600,Clear
1679389200,Clear
1679392800,Clear
1679396400,Clouds
1679400000,Clouds
1679403600,Clear
1679407200,Clear
1679410800,Clear
1679414400,Clouds
1679418000,Clouds
1679421600,Clouds
1679425200,Clouds
1679428800,Clouds
1679432400,Clouds
1679436000,Clouds
1679439600,Clouds
1679443200,Clouds
1679446800,Clouds
1679446800,Clouds
1679450400,Clouds
1679454000,Clouds
1679457600,Clouds
1679461200,Clouds
1679464800,Clouds
1679468400,Clouds
1679472000,Clouds
