1672534800,Rain
1679475600,Clouds
1679479200,Clouds
1679482800,Clouds
1679486400,Clouds
1679490000,Clouds
1679493600,Clouds
1679497200,Clouds
1679500800,Clouds
1679504400,Clouds
1679508000,Clouds
1679511600,Clouds
1679515200,Clouds
1679518800,Clouds
1679522400,Clouds
1679526000,Clouds
1679529600,Clouds
1679533200,Clouds
1679533200,Clouds
1679536800,Clouds
1679540400,Clouds
1679544000,Clouds
1679547600,Clouds
1679551200,Clouds
1679554800,Clouds
1679558400,Clouds
1679562000,Clouds
1679565600,Clouds
1679569200,Clouds
1679572800,Clouds
1679576400,Clouds
1679580000,Clouds
1679583600,Clouds
1679587200,Clouds
1679590800,Clouds
1679594400,Clouds
1679598000,Clouds
1679601600,Clouds
1679605200,Clouds
1679608800,Clouds
1679612400,Clouds
1679616000,Clouds
1679619600,Clouds
1679619600,Clouds
1679623200,Clouds
1679626800,Clouds
1679630400,Clouds
1679634000,Clouds
1679637600,Rain
1679641200,Clouds
1679644800,Clouds
1679648400,Clouds
1679652000,Clouds
1679655600,Clouds
1679659200,Clouds
1679662800,Clouds
1679666400,Clouds
1679670000,Clouds
1679673600,Clear
1679677200,Clear
1679680800,Clear
1679684400,Clear
1679688000,Clear
1679691600,Clouds
1679695200,Clouds
1679698800,Clouds
1679702400,Clouds
1679706000,Clouds
1679706000,Clouds
1679709600,Clouds
1679713200,Clouds
1679716800,Clouds
1679720400,Clouds
1679724000,Clouds
1679727600,Clouds
1679731200,Clouds
1679734800,Clouds
1679738400,Clouds
1679742000,Clouds
1679745600,Clouds
1679749200,Clouds
1679752800,Clouds
1679756400,Clouds
1679760000,Clouds
1679763600,Clouds
1679767200,Clouds
1679770800,Clouds
1679774400,Clouds
1679778000,Clouds
1679781600,Clouds
1679785200,Clouds
1679788800,Clouds
1679792400,Clouds
1679792400,Clouds
1679796000,Clouds
1679799600,Clouds
1679803200,Clouds
1679806800,Clouds
1679810400,Clouds
1679814000,Clouds
1679817600,Clouds
1679821200,Clouds
1679824800,Clouds
1679828400,Clouds
1679832000,Clouds
1679835600,Clear
1679839200,Clear
1679842800,Clear
1679846400,Clouds
1679850000,Clouds
1679853600,Clouds
1679857200,Clouds
1679860800,Clouds
1679864400,Clouds
1679868000,Clouds
1679871600,Clouds
1679875200,Clouds
1679878800,Clouds
1679878800,Clouds
1679882400,Clouds
1679886000,Clouds
1679889600,Clouds
1679893200,Clouds
1679896800,Clouds
1679900400,Clouds
1679904000,Clouds
1679907600,Clouds
1679911200,Clouds
1679914800,Clouds
1679918400,Clouds
1679922000,Clear
1679925600,Clear
1679929200,Clear
1679932800,Clear
1679936400,Clouds
1679940000,Clouds
1679943600,Clouds
1679947200,Clouds
1679950800,Clouds
1679954400,Clouds
1679958000,Clouds
1679961600,Clouds
1679965200,Clouds
1679965200,Clouds
1679968800,Clouds
1679972400,Clouds
1679976000,Clouds
1679979600,Clouds
1679983200,Clouds
1679986800,Clouds
1679990400,Clouds
1679994000,Clouds
1679997600,Clouds
1680001200,Clouds
1680004800,Clouds
1680008400,Clouds
1680012000,Clouds
1680015600,Clouds
1680019200,Clouds
1680022800,Clouds
1680026400,Clouds
1680030000,Clouds
1680033600,Clouds
1680037200,Clouds
1680040800,Clouds
1680044400,Clouds
1680048000,Clouds
1680051600,Clouds
1680051600,Clouds
1680055200,Clouds
1680058800,Clouds
1680062400,Clouds
1680066000,Clouds
1680069600,Clouds
1680073200,Clouds
1680076800,Clouds
1680080400,Clouds
1680084000,Clouds
1680087600,Clouds
1680091200,Clouds
1680094800,Clouds
1680098400,Clouds
1680102000,Clouds
1680105600,Clouds
1680109200,Clouds
1680112800,Clouds
1680116400,Clear
1680120000,Clouds
1680123600,Clouds
1680127200,Clouds
1680130800,Clouds
1680134400,Clouds
1680138000,Clouds
1680138000,Clouds
1680141600,Clouds
1680145200,Clouds
1680148800,Clouds
1680152400,Clouds
1680156000,Clouds
1680159600,Clouds
1680163200,Clouds
1680166800,Clouds
1680170400,Clouds
1680174000,Clouds
1680177600,Clouds
1680181200,Clouds
1680184800,Clouds
1680188400,Clouds
1680192000,Clouds
1680195600,Clouds
1680199200,Clouds
1680202800,Clouds
1680206400,Clouds
1680210000,Clouds
1680213600,Clouds
1680217200,Clouds
1680220800,Clouds
1680224400,Clouds
1680224400,Clouds
1680228000,Clouds
1680231600,Clouds
1680235200,Clouds
1680238800,Clouds
1680242400,Clouds
1680246000,Clouds
1680249600,Clouds
1680253200,Clouds
1680256800,Clouds
1680260400,Clouds
1680264000,Clouds
1680267600,Clouds
1680271200,Clouds
1680274800,Clouds
1680278400,Clouds
1680282000,Clouds
1680285600,Clouds
1680289200,Clouds
1680292800,Clouds
1680296400,Clouds
1680300000,Clouds
1680303600,Clouds
1680307200,Clouds
1680310800,Clouds
1680310800,Clouds
1680314400,Clouds
1680318000,Clouds
1680321600,Clouds
1680325200,Clouds
1680328800,Clouds
1680332400,Clouds
1680336000,Clouds
1680339600,Clouds
1680343200,Clouds
1680346800,Rain
1680350400,Clouds
1680354000,Clouds
1680357600,Clouds
1680361200,Clouds
1680364800,Clouds
1680368400,Clouds
1680372000,Clouds
1680375600,Clouds
1680379200,Clouds
1680382800,Clouds
1680386400,Clouds
1680390000,Clouds
1680393600,Clouds
1680397200,Clear
1680397200,Clear
1680400800,Clear
1680404400,Clouds
1680408000,Clouds
1680411600,Clouds
1680415200,Clouds
1680418800,Clear
1680422400,Clear
1680426000,Clear
1680429600,Clear
1680433200,Clear
1680436800,Clear
1680440400,Clear
1680444000,Clouds
1680447600,Clouds
1680451200,Clouds
1680454800,Clouds
1680458400,Clouds
1680462000,Clouds
1680465600,Clouds
1680469200,Clouds
1680472800,Clouds
1680476400,Clouds
1680480000,Clouds
1680483600,Clouds
1680483600,Clouds
1680487200,Clouds
1680490800,Clouds
1680494400,Clouds
1680498000,Clouds
1680501600,Clouds
1680505200,Clouds
1680508800,Clouds
1680512400,Clouds
1680516000,Clouds
1680519600,Clouds
1680523200,Clouds
1680526800,Clouds
1680530400,Clouds
1680534000,Clouds
1680537600,Clouds
1680541200,Clouds
1680544800,Clouds
1680548400,Clouds
1680552000,Clouds
1680555600,Clouds
1680559200,Clouds
1680562800,Clouds
1680566400,Clouds
1680570000,Clouds
1680570000,Clouds
1680573600,Clouds
1680577200,Clouds
1680580800,Clouds
1680584400,Clouds
1680588000,Clouds
1680591600,Clouds
1680595200,Clouds
1680598800,Clouds
1680602400,Clouds
1680606000,Clouds
1680609600,Clouds
1680613200,Clear
1680616800,Clear
1680620400,Clear
1680624000,Clear
1680627600,Clear
1680631200,Clear
1680634800,Clear
1680638400,Clear
1680642000,Clear
1680645600,Clear
1680649200,Clear
1680652800,Clear
1680656400,Clear
1680656400,Clear
1680660000,Clear
1680663600,Clear
1680667200,Clear
1680670800,Clear
1680674400,Clouds
1680678000,Clouds
1680681600,Clouds
1680685200,Clouds
1680688800,Clouds
1680692400,Clouds
1680696000,Clouds
1680699600,Clouds
1680703200,Clouds
1680706800,Clouds
1680710400,Clouds
1680714000,Clouds
1680717600,Clouds
1680721200,Clouds
1680724800,Clouds
1680728400,Clouds
1680732000,Clouds
1680735600,Clouds
1680739200,Clouds
1680742800,Clouds
1680742800,Clouds
1680746400,Clouds
1680750000,Clouds
1680753600,Clouds
1680757200,Clouds
1680760800,Clouds
1680764400,Clear
1680768000,Clear
1680771600,Clear
1680775200,Clear
1680778800,Clear
1680782400,Clear
1680786000,Clear
1680789600,Clear
1680793200,Clear
1680796800,Clear
1680800400,Clear
1680804000,Clear
1680807600,Clear
1680811200,Clear
1680814800,Clear
1680818400,Clear
1680822000,Clear
1680825600,Clear
1680829200,Clear
1680829200,Clear
1680832800,Clear
1680836400,Clear
1680840000,Clear
1680843600,Clouds
1680847200,Clouds
1680850800,Clear
1680854400,Clouds
1680858000,Clouds
1680861600,Clouds
1680865200,Clouds
1680868800,Clouds
1680872400,Clouds
1680876000,Clouds
1680879600,Clouds
1680883200,Clouds
1680886800,Clouds
1680890400,Clouds
1680894000,Clouds
1680897600,Clouds
1680901200,Clouds
1680904800,Clouds
1680908400,Clouds
1680912000,Clouds
1680915600,Clouds
1680915600,Clouds
1680919200,Clouds
1680922800,Clouds
1680926400,Clouds
1680930000,Clouds
1680933600,Clouds
1680937200,Clouds
1680940800,Clouds
1680944400,Clouds
1680948000,Clouds
1680951600,Clouds
1680955200,Clouds
1680958800,Clouds
1680962400,Clouds
1680966000,Clouds
1680969600,Clouds
1680973200,Clouds
1680976800,Clouds
1680980400,Clouds
1680984000,Clouds
1680987600,Clouds
1680991200,Clouds
1680994800,Clouds
1680998400,Clouds
1681002000,Clouds
1681002000,Clouds
1681005600,Clouds
1681009200,Clouds
1681012800,Clouds
1681016400,Clouds
1681020000,Clouds
1681023600,Clear
1681027200,Clear
1681030800,Clouds
1681034400,Clouds
1681038000,Clouds
1681041600,Clouds
1681045200,Clouds
1681048800,Clouds
1681052400,Clouds
1681056000,Clouds
1681059600,Clouds
1681063200,Clouds
1681066800,Clouds
1681070400,Clouds
1681074000,Clouds
1681077600,Clouds
1681081200,Clouds
1681084800,Clouds
1681088400,Clouds
1681088400,Clouds
1681092000,Clouds
1681095600,Clouds
1681099200,Clouds
1681102800,Clouds
1681106400,Clouds
1681110000,Clouds
1681113600,Clouds
1681117200,Clouds
1681120800,Clouds
1681124400,Clouds
1681128000,Clouds
1681131600,Clouds
1681135200,Clouds
1681138800,Clouds
1681142400,Clouds
1681146000,Clouds
1681149600,Clouds
1681153200,Clouds
1681156800,Clouds
1681160400,Clouds
1681164000,Clouds
1681167600,Clouds
1681171200,Clouds
1681174800,Clouds
1681174800,Clouds
1681178400,Clouds
1681182000,Clouds
1681185600,Clouds
1681189200,Clouds
1681192800,Clouds
1681196400,Clear
1681200000,Clear
1681203600,Clear
1681207200,Clear
1681210800,Clear
1681214400,Clouds
1681218000,Clouds
1681221600,Clouds
1681225200,Clouds
1681228800,Clouds
1681232400,Clouds
1681236000,Clouds
1681239600,Clouds
1681243200,Clouds
1681246800,Clouds
1681250400,Clouds
1681254000,Clouds
1681257600,Clouds
1681261200,Clouds
1681261200,Clouds
1681264800,Clouds
1681268400,Rain
1681272000,Clouds
1681275600,Clouds
1681279200,Clouds
1681282800,Clouds
1681286400,Clouds
1681290000,Rain
1681293600,Clouds
1681297200,Clouds
1681300800,Clouds
1681304400,Clouds
1681308000,Clouds
1681311600,Clouds
1681315200,Clouds
1681318800,Clouds
1681322400,Clouds
1681326000,Clear
1681329600,Clear
1681333200,Clear
1681336800,Clouds
1681340400,Clouds
1681344000,Clouds
1681347600,Clouds
1681347600,Clouds
1681351200,Clouds
1681354800,Clouds
1681358400,Clouds
1681362000,Clouds
1681365600,Rain
1681369200,Clouds
1681372800,Clouds
1681376400,Clouds
1681380000,Clouds
1681383600,Clouds
1681387200,Clouds
1681390800,Clouds
1681394400,Clouds
1681398000,Clouds
1681401600,Clouds
1681405200,Clouds
1681408800,Clouds
1681412400,Clouds
1681416000,Clouds
1681419600,Clouds
1681423200,Clouds
1681426800,Clouds
1681430400,Clouds
1681434000,Clouds
1681434000,Clouds
1681437600,Clouds
1681441200,Clouds
1681444800,Clouds
1681448400,Clouds
1681452000,Clouds
1681455600,Clouds
1681459200,Clouds
1681462800,Clouds
1681466400,Clouds
1681470000,Clouds
1681473600,Clouds
1681477200,Clouds
1681480800,Clouds
1681484400,Clouds
1681488000,Clouds
1681491600,Clouds
1681495200,Clouds
1681498800,Clouds
1681502400,Clouds
1681506000,Clouds
1681509600,Clouds
1681513200,Clouds
1681516800,Clouds
1681520400,Clouds
1681520400,Clouds
1681524000,Clouds
1681527600,Clouds
1681531200,Clouds
1681534800,Clouds
1681538400,Clouds
1681542000,Clouds
1681545600,Clouds
1681549200,Clouds
1681552800,Clouds
1681556400,Clouds
1681560000,Clouds
1681563600,Clear
1681567200,Clear
1681570800,Clear
1681574400,Clear
1681578000,Clear
1681581600,Clear
1681585200,Clear
1681588800,Clear
1681592400,Clear
1681596000,Clear
1681599600,Clear
1681603200,Clear
1681606800,Clear
1681606800,Clear
1681610400,Clear
1681614000,Clear
1681617600,Clear
1681621200,Clear
1681624800,Clear
1681628400,Clear
1681632000,Clear
1681635600,Clear
1681639200,Clear
1681642800,Clear
1681646400,Clear
1681650000,Clear
1681653600,Clear
1681657200,Clear
1681660800,Clear
1681664400,Clear
1681668000,Clear
1681671600,Clear
1681675200,Clear
1681678800,Clear
1681682400,Clear
1681686000,Clear
1681689600,Clear
1681693200,Clear
1681693200,Clear
1681696800,Clouds
1681700400,Clouds
1681704000,Clouds
1681707600,Clouds
1681711200,Clouds
1681714800,Clouds
1681718400,Clouds
1681722000,Clouds
1681725600,Clouds
1681729200,Clouds
1681732800,Clouds
1681736400,Clouds
1681740000,Clouds
1681743600,Clouds
1681747200,Clouds
1681750800,Clouds
1681754400,Clouds
1681758000,Clouds
1681761600,Clouds
1681765200,Clouds
1681768800,Clouds
1681772400,Clouds
1681776000,Clouds
1681779600,Clouds
1681779600,Clouds
1681783200,Clouds
1681786800,Clouds
1681790400,Clouds
1681794000,Clouds
1681797600,Clouds
1681801200,Clouds
1681804800,Clouds
1681808400,Clouds
1681812000,Clouds
1681815600,Clouds
1681819200,Clouds
1681822800,Clouds
1681826400,Clouds
1681830000,Clouds
1681833600,Clouds
1681837200,Clouds
1681840800,Clouds
1681844400,Clouds
1681848000,Clouds
1681851600,Clouds
1681855200,Clouds
1681858800,Clouds
1681862400,Clouds
1681866000,Clouds
1681866000,Clouds
1681869600,Clouds
1681873200,Clouds
1681876800,Clouds
1681880400,Clouds
1681884000,Clouds
1681887600,Clouds
1681891200,Clouds
1681894800,Clouds
1681898400,Clouds
1681902000,Clouds
1681905600,Clouds
1681909200,Clear
1681912800,Clear
1681916400,Clear
1681920000,Clear
1681923600,Clear
1681927200,Clear
1681930800,Clouds
1681934400,Clouds
1681938000,Clouds
1681941600,Clouds
1681945200,Clouds
1681948800,Clouds
1681952400,Clouds
1681952400,Clouds
1681956000,Clouds
1681959600,Clouds
1681963200,Clouds
1681966800,Clouds
1681970400,Clouds
1681974000,Clouds
1681977600,Clouds
1681981200,Clouds
1681984800,Clouds
1681988400,Clouds
1681992000,Clouds
1681995600,Clouds
1681999200,Clouds
1682002800,Clouds
1682006400,Clouds
1682010000,Clouds
1682013600,Clouds
1682017200,Clouds
1682020800,Clouds
1682024400,Clouds
1682028000,Clouds
1682031600,Clouds
1682035200,Clouds
1682038800,Clouds
1682038800,Clouds
1682042400,Clouds
1682046000,Clouds
1682049600,Clouds
1682053200,Clouds
1682056800,Clouds
1682060400,Clouds
1682064000,Clouds
1682067600,Clouds
1682071200,Clouds
1682074800,Rain
1682078400,Rain
1682082000,Rain
1682085600,Rain
1682089200,Clouds
1682092800,Clouds
1682096400,Clouds
1682100000,Clouds
1682103600,Clouds
1682107200,Clouds
1682110800,Clouds
1682114400,Clouds
1682118000,Clouds
1682121600,Clouds
1682125200,Clear
1682125200,Clear
1682128800,Clouds
1682132400,Clouds
1682136000,Clouds
1682139600,Clouds
1682143200,Clouds
1682146800,Clouds
1682150400,Clouds
1682154000,Clouds
1682157600,Clouds
1682161200,Clouds
1682164800,Clouds
1682168400,Clear
1682172000,Clear
1682175600,Clear
1682179200,Clear
1682182800,Clear
1682186400,Clear
1682190000,Clear
1682193600,Clear
1682197200,Clear
1682200800,Clear
1682204400,Clear
1682208000,Clear
1682211600,Clouds
1682211600,Clouds
1682215200,Clouds
1682218800,Clouds
1682222400,Clouds
1682226000,Clouds
1682229600,Clouds
1682233200,Clouds
1682236800,Clouds
1682240400,Clouds
1682244000,Clouds
1682247600,Clouds
1682251200,Clouds
1682254800,Clouds
1682258400,Clouds
1682262000,Clouds
1682265600,Clouds
1682269200,Clouds
1682272800,Clouds
1682276400,Clouds
1682280000,Clouds
1682283600,Clouds
1682287200,Clouds
1682290800,Clouds
1682294400,Clouds
1682298000,Clouds
1682298000,Clouds
1682301600,Clouds
1682305200,Clouds
1682308800,Clouds
1682312400,Clouds
1682316000,Clouds
1682319600,Clouds
1682323200,Clouds
1682326800,Clouds
1682330400,Clouds
1682334000,Clouds
1682337600,Clouds
1682341200,Clouds
1682344800,Clouds
1682348400,Clouds
1682352000,Clouds
1682355600,Clouds
1682359200,Clouds
1682362800,Clouds
1682366400,Clouds
1682370000,Clouds
1682373600,Clouds
1682377200,Clouds
1682380800,Clouds
1682384400,Clouds
1682384400,Clouds
1682388000,Clouds
1682391600,Clouds
1682395200,Clouds
1682398800,Clouds
1682402400,Clouds
1682406000,Clouds
1682409600,Clouds
1682413200,Clouds
1682416800,Clouds
1682420400,Clouds
1682424000,Clouds
1682427600,Clouds
1682431200,Clouds
1682434800,Clouds
1682438400,Clouds
1682442000,Clouds
1682445600,Clouds
1682449200,Clouds
1682452800,Clouds
1682456400,Clouds
1682460000,Clouds
1682463600,Clouds
1682467200,Clouds
1682470800,Clouds
1682470800,Clouds
1682474400,Clouds
1682478000,Clouds
1682481600,Clouds
1682485200,Clouds
1682488800,Clouds
1682492400,Clouds
1682496000,Clouds
1682499600,Clouds
1682503200,Clouds
1682506800,Clouds
1682510400,Clouds
1682514000,Clouds
1682517600,Clouds
1682521200,Clouds
1682524800,Clouds
1682528400,Clouds
1682532000,Clouds
1682535600,Clouds
1682539200,Clouds
1682542800,Clouds
1682546400,Clouds
1682550000,Clouds
1682553600,Clouds
1682557200,Clouds
1682557200,Clouds
1682560800,Clouds
1682564400,Clouds
1682568000,Clouds
1682571600,Clouds
1682575200,Clouds
1682578800,Clouds
1682582400,Clouds
1682586000,Clouds
1682589600,Clouds
1682593200,Clouds
1682596800,Clouds
1682600400,Clouds
1682604000,Clouds
1682607600,Clouds
1682611200,Clouds
1682614800,Clouds
1682618400,Clouds
1682622000,Clouds
1682625600,Clouds
1682629200,Clouds
1682632800,Clouds
1682636400,Clouds
1682640000,Clouds
1682643600,Clouds
1682643600,Clouds
1682647200,Clouds
1682650800,Clouds
1682654400,Clouds
1682658000,Clouds
1682661600,Clouds
1682665200,Clouds
1682668800,Clouds
1682672400,Clouds
1682676000,Clouds
1682679600,Clouds
1682683200,Clouds
1682686800,Clouds
1682690400,Clouds
1682694000,Clouds
1682697600,Clouds
1682701200,Clouds
1682704800,Clouds
1682708400,Clouds
1682712000,Clouds
1682715600,Clouds
1682719200,Clouds
1682722800,Clouds
1682726400,Clouds
1682730000,Clouds
1682730000,Clouds
1682733600,Clouds
1682737200,Clouds
1682740800,Clouds
1682744400,Clouds
1682748000,Clouds
1682751600,Clouds
1682755200,Clouds
1682758800,Clouds
1682762400,Clouds
1682766000,Clouds
1682769600,Clouds
1682773200,Clouds
1682776800,Clouds
1682780400,Clouds
1682784000,Clouds
1682787600,Clouds
1682791200,Clouds
1682794800,Clouds
1682798400,Clouds
1682802000,Clouds
1682805600,Clouds
1682809200,Clouds
1682812800,Clouds
1682816400,Clouds
1682816400,Clouds
1682820000,Clouds
1682823600,Clouds
1682827200,Clouds
1682830800,Clouds
1682834400,Clouds
1682838000,Clouds
1682841600,Clouds
1682845200,Clouds
1682848800,Clouds
1682852400,Clouds
1682856000,Clouds
1682859600,Clouds
1682863200,Clouds
1682866800,Clouds
1682870400,Clouds
1682874000,Clouds
1682877600,Clouds
1682881200,Clear
1682884800,Clear
1682888400,Clear
1682892000,Clouds
1682895600,Clouds
1682899200,Clouds
1682902800,Clear
